id,isCardDrop,Name,staticID,probability,probabilityDenominator
201225,-1," ""{Lv.30}副本装备-【炼狱】""",1301041,4,100
201226,-1," ""{Lv.30}副本装备-【炼狱】""",1302039,4,100
201227,-1," ""{Lv.30}副本装备-【炼狱】""",1107040,4,100
201228,-1," ""{Lv.30}副本装备-【炼狱】""",1306038,4,100
201229,-1," ""{Lv.30}副本装备-【炼狱】""",3101280,12,100
201230,-1," ""{Lv.30}副本装备-【炼狱】""",3101281,12,100
201231,-1," ""{Lv.30}副本装备-【炼狱】""",3101282,12,100
201232,-1," ""{Lv.30}副本装备-【炼狱】""",3201146,6,100
201233,-1," ""{Lv.30}副本装备-【炼狱】""",3201147,6,100
201301,-1," ""30级副本头饰掉落""",4101006,33,1000000
201302,-1," ""30级副本整卡掉落""",10107015,10033,1000000
201303,-1," ""炼狱-30级副本头饰掉落""",4101006,200,1000000
201304,-1," ""炼狱-30级副本整卡掉落""",10107015,40200,1000000
201401,-1," ""30级特殊材料掉落""",10406208,2,100
201402,-1," ""30级特殊材料掉落""",10406209,2,100
201403,-1," ""30级特殊材料掉落""",10406220,2,100
201404,-1," ""30级特殊材料掉落""",10406223,2,100
201405,-1," ""30级特殊材料掉落""",10406219,2,100
201406,-1," ""30级特殊材料掉落""",10406228,2,100
201407,-1," ""30级特殊材料掉落""",10406207,2,100
201408,-1," ""30级特殊材料掉落""",10406216,2,100
201409,-1," ""30级特殊材料掉落""",10406206,2,100
201410,-1," ""30级特殊材料掉落""",10406231,2,100
201411,-1," ""30级特殊材料掉落""",10406210,2,100
201412,-1," ""30级特殊材料掉落""",10406232,2,100
201413,-1," ""30级特殊材料掉落""",10406037,2,100
201414,-1," ""30级特殊材料掉落""",10406038,2,100
201415,-1," ""30级特殊材料掉落""",10406039,2,100
201416,-1," ""30级特殊材料掉落""",10406018,2,1000
201417,-1," ""30级特殊材料掉落""",10406019,2,1000
201418,-1," ""30级特殊材料掉落""",10406020,2,1000
202000,-1," ""40级普通副本固定掉落""",10204048,100,100
202001,-1," ""{Lv.40}副本装备-【普通】""",2101044,15,100
202002,-1," ""{Lv.40}副本装备-【普通】""",2101045,15,100
202003,-1," ""{Lv.40}副本装备-【普通】""",2101046,15,100
202004,-1," ""{Lv.40}副本装备-【普通】""",2102071,15,100
202005,-1," ""{Lv.40}副本装备-【普通】""",2103071,15,100
202007,-1," ""{Lv.40}副本装备-【普通】""",2102033,15,100
202008,-1," ""{Lv.40}副本装备-【普通】""",2102034,15,100
202009,-1," ""{Lv.40}副本装备-【普通】""",2103033,15,100
202010,-1," ""{Lv.40}副本装备-【普通】""",2103034,15,100
202011,-1," ""{Lv.40}副本装备-【普通】""",1201041,150,1000
202012,-1," ""{Lv.40}副本装备-【普通】""",1201042,150,1000
202100,-1," ""40级困难副本固定掉落""",10204048,100,100
202101,-1," ""{Lv.40}副本装备-【困难】""",3201156,675,10000
202102,-1," ""{Lv.40}副本装备-【困难】""",3201157,675,10000
202103,-1," ""{Lv.40}副本装备-【困难】""",3101295,135,1000
202104,-1," ""{Lv.40}副本装备-【困难】""",3101296,135,1000
202105,-1," ""{Lv.40}副本装备-【困难】""",3101297,135,1000
202106,-1," ""{Lv.40}副本装备-【困难】""",1307035,45,1000
202107,-1," ""{Lv.40}副本装备-【困难】""",1101037,675,10000
202108,-1," ""{Lv.40}副本装备-【困难】""",1102035,675,10000
202109,-1," ""{Lv.40}副本装备-【困难】""",1104035,675,10000
202110,-1," ""{Lv.40}副本装备-【困难】""",1103035,675,10000
202111,-1," ""{Lv.40}副本装备-【困难】""",1107037,45,1000
202112,-1," ""{Lv.40}副本装备-【困难】""",1303036,45,1000
202113,-1," ""{Lv.40}副本装备-【困难】""",1304036,45,1000
202114,-1," ""{Lv.40}副本装备-【困难】""",1305035,9,100
202115,-1," ""{Lv.40}副本装备-【困难】""",1301038,45,1000
202116,-1," ""{Lv.40}副本装备-【困难】""",1306035,45,1000
202117,-1," ""{Lv.40}副本装备-【困难】""",1302036,45,1000
202118,-1," ""{Lv.40}副本装备-【困难】""",1105035,45,1000
202200,-1," ""30级+副本礼物道具掉落""",10413227,5,100000
202201,-1," ""炼狱-40级普通副本固定掉落""",10204048,100,100
202202,-1," ""【炼狱】海盗伊米尔晶体""",10217036,1000,1000
202205,-1," ""{Lv.40}副本装备-【炼狱】""",2101147,12,100
202206,-1," ""{Lv.40}副本装备-【炼狱】""",2101148,12,100
202207,-1," ""{Lv.40}副本装备-【炼狱】""",2101149,12,100
202208,-1," ""{Lv.40}副本装备-【炼狱】""",2102113,12,100
202209,-1," ""{Lv.40}副本装备-【炼狱】""",2102072,12,100
202210,-1," ""{Lv.40}副本装备-【炼狱】""",2102114,12,100
202211,-1," ""{Lv.40}副本装备-【炼狱】""",2103113,12,100
202212,-1," ""{Lv.40}副本装备-【炼狱】""",2103072,12,100
202213,-1," ""{Lv.40}副本装备-【炼狱】""",2103114,12,100
202214,-1," ""{Lv.40}副本装备-【炼狱】""",1201075,12,100
202215,-1," ""{Lv.40}副本装备-【炼狱】""",1201076,12,100
202216,-1," ""{Lv.40}副本装备-【炼狱】""",1101054,6,100
202217,-1," ""{Lv.40}副本装备-【炼狱】""",1102052,6,100
202218,-1," ""{Lv.40}副本装备-【炼狱】""",1103052,6,100
202219,-1," ""{Lv.40}副本装备-【炼狱】""",1105052,8,100
202220,-1," ""{Lv.40}副本装备-【炼狱】""",1104052,6,100
202221,-1," ""{Lv.40}副本装备-【炼狱】""",1304053,4,100
202222,-1," ""{Lv.40}副本装备-【炼狱】""",1307052,4,100
202223,-1," ""{Lv.40}副本装备-【炼狱】""",1305052,4,100
202224,-1," ""{Lv.40}副本装备-【炼狱】""",1303053,4,100
202225,-1," ""{Lv.40}副本装备-【炼狱】""",1301055,4,100
202226,-1," ""{Lv.40}副本装备-【炼狱】""",1302053,4,100
202227,-1," ""{Lv.40}副本装备-【炼狱】""",1107054,4,100
202228,-1," ""{Lv.40}副本装备-【炼狱】""",1306052,4,100
202229,-1," ""{Lv.40}副本装备-【炼狱】""",3101298,12,100
202230,-1," ""{Lv.40}副本装备-【炼狱】""",3101299,12,100
202231,-1," ""{Lv.40}副本装备-【炼狱】""",3101300,12,100
202232,-1," ""{Lv.40}副本装备-【炼狱】""",3201158,6,100
202233,-1," ""{Lv.40}副本装备-【炼狱】""",3201159,6,100
202300,-1," ""40级副本好感度额外掉落""",10413209,30,1000
202301,-1," ""40级副本头饰掉落""",4101011,33,1000000
202302,-1," ""40级副本整卡掉落""",10405073,10033,1000000
202303,-1," ""助力宝箱掉落""",10202089,1000,1000
202304,-1," ""掉落助力宝箱""",10219006,1000,1000
202305,-1," ""副本掉落-炼狱之痕碎片""",10224001,600,1000
202306,-1," ""炼狱-40级副本头饰掉落""",4101011,200,1000000
202307,-1," ""魔匣掉落""",10217036,1000,1000
202308,-1," ""炼狱掉落-词缀怪""",10202088,1000,1000
202309,-1," ""炼狱-40级副本整卡掉落""",10405073,40200,1000000
202310,-1," ""副本掉落-炼狱之痕""",10202087,20,1000
202401,-1," ""40级特殊材料掉落""",10406208,2,100
202402,-1," ""40级特殊材料掉落""",10406209,2,100
202403,-1," ""40级特殊材料掉落""",10406220,2,100
202404,-1," ""40级特殊材料掉落""",10406223,2,100
202405,-1," ""40级特殊材料掉落""",10406219,2,100
202406,-1," ""40级特殊材料掉落""",10406228,2,100
202407,-1," ""40级特殊材料掉落""",10406207,2,100
202408,-1," ""40级特殊材料掉落""",10406216,2,100
202409,-1," ""40级特殊材料掉落""",10406206,2,100
202410,-1," ""40级特殊材料掉落""",10406231,2,100
202411,-1," ""40级特殊材料掉落""",10406210,2,100
202412,-1," ""40级特殊材料掉落""",10406232,2,100
202413,-1," ""40级特殊材料掉落""",10406037,2,100
202414,-1," ""40级特殊材料掉落""",10406038,2,100
202415,-1," ""40级特殊材料掉落""",10406039,2,100
202416,-1," ""40级特殊材料掉落""",10406018,2,1000
202417,-1," ""40级特殊材料掉落""",10406019,2,1000
202418,-1," ""40级特殊材料掉落""",10406020,2,1000
203000,-1," ""50级普通副本固定掉落""",10204048,100,100
203001,-1," ""{Lv.50}副本装备-【普通】""",2101013,10,100
203002,-1," ""{Lv.50}副本装备-【普通】""",2101015,10,100
203003,-1," ""{Lv.50}副本装备-【普通】""",2101018,10,100
203004,-1," ""{Lv.50}副本装备-【普通】""",2102076,10,100
203005,-1," ""{Lv.50}副本装备-【普通】""",2103076,10,100
203007,-1," ""{Lv.50}副本装备-【普通】""",2102009,10,100
203008,-1," ""{Lv.50}副本装备-【普通】""",2102010,10,100
203009,-1," ""{Lv.50}副本装备-【普通】""",2103009,10,100
203010,-1," ""{Lv.50}副本装备-【普通】""",2103010,10,100
203011,-1," ""{Lv.50}副本装备-【普通】""",1201019,10,100
203012,-1," ""{Lv.50}副本装备-【普通】""",1201011,10,100
203100,-1," ""50级困难副本固定掉落""",10204048,100,100
203101,-1," ""{Lv.50}副本装备-【困难】""",3201166,45,1000
203102,-1," ""{Lv.50}副本装备-【困难】""",3201167,45,1000
203103,-1," ""{Lv.50}副本装备-【困难】""",3101310,9,100
203104,-1," ""{Lv.50}副本装备-【困难】""",3101311,9,100
203105,-1," ""{Lv.50}副本装备-【困难】""",3101312,9,100
203106,-1," ""{Lv.50}副本装备-【困难】""",1307003,3,100
203107,-1," ""{Lv.50}副本装备-【困难】""",1101003,45,1000
203108,-1," ""{Lv.50}副本装备-【困难】""",1102006,45,1000
203109,-1," ""{Lv.50}副本装备-【困难】""",1104002,45,1000
203110,-1," ""{Lv.50}副本装备-【困难】""",1103003,45,1000
203111,-1," ""{Lv.50}副本装备-【困难】""",1107011,3,100
203112,-1," ""{Lv.50}副本装备-【困难】""",1303016,3,100
203113,-1," ""{Lv.50}副本装备-【困难】""",1304011,3,100
203114,-1," ""{Lv.50}副本装备-【困难】""",1305003,3,100
203115,-1," ""{Lv.50}副本装备-【困难】""",1301003,3,100
203116,-1," ""{Lv.50}副本装备-【困难】""",1306004,3,100
203117,-1," ""{Lv.50}副本装备-【困难】""",1302015,3,100
203118,-1," ""{Lv.50}副本装备-【困难】""",1105004,6,100
203200,-1," ""炼狱-50级普通副本固定掉落""",10204048,100,100
203202,-1," ""【炼狱】俄赛里斯伊米尔晶体""",10217036,1000,1000
203205,-1," ""{Lv.50}副本装备-【炼狱】""",2101078,96,1000
203206,-1," ""{Lv.50}副本装备-【炼狱】""",2101079,96,1000
203207,-1," ""{Lv.50}副本装备-【炼狱】""",2101080,96,1000
203208,-1," ""{Lv.50}副本装备-【炼狱】""",2102047,96,1000
203209,-1," ""{Lv.50}副本装备-【炼狱】""",2102077,96,1000
203210,-1," ""{Lv.50}副本装备-【炼狱】""",2102048,96,1000
203211,-1," ""{Lv.50}副本装备-【炼狱】""",2103047,96,1000
203212,-1," ""{Lv.50}副本装备-【炼狱】""",2103077,96,1000
203213,-1," ""{Lv.50}副本装备-【炼狱】""",2103048,96,1000
203214,-1," ""{Lv.50}副本装备-【炼狱】""",1201055,96,1000
203215,-1," ""{Lv.50}副本装备-【炼狱】""",1201056,96,1000
203216,-1," ""{Lv.50}副本装备-【炼狱】""",1101044,48,1000
203217,-1," ""{Lv.50}副本装备-【炼狱】""",1102042,48,1000
203218,-1," ""{Lv.50}副本装备-【炼狱】""",1103042,48,1000
203219,-1," ""{Lv.50}副本装备-【炼狱】""",1105042,64,1000
203220,-1," ""{Lv.50}副本装备-【炼狱】""",1104042,48,1000
203221,-1," ""{Lv.50}副本装备-【炼狱】""",1304043,32,1000
203222,-1," ""{Lv.50}副本装备-【炼狱】""",1307042,32,1000
203223,-1," ""{Lv.50}副本装备-【炼狱】""",1305042,32,1000
203224,-1," ""{Lv.50}副本装备-【炼狱】""",1303043,32,1000
203225,-1," ""{Lv.50}副本装备-【炼狱】""",1301045,32,1000
203226,-1," ""{Lv.50}副本装备-【炼狱】""",1302043,32,1000
203227,-1," ""{Lv.50}副本装备-【炼狱】""",1107044,32,1000
203228,-1," ""{Lv.50}副本装备-【炼狱】""",1306042,32,1000
203229,-1," ""{Lv.50}副本装备-【炼狱】""",3101313,96,1000
203230,-1," ""{Lv.50}副本装备-【炼狱】""",3101314,96,1000
203231,-1," ""{Lv.50}副本装备-【炼狱】""",3101315,96,1000
203232,-1," ""{Lv.50}副本装备-【炼狱】""",3201168,48,1000
203233,-1," ""{Lv.50}副本装备-【炼狱】""",3201169,48,1000
203301,-1," ""50级副本头饰掉落""",4101001,33,1000000
203302,-1," ""50级副本整卡掉落""",10405073,10033,1000000
203303,-1," ""炼狱-50级副本头饰掉落""",4101001,200,1000000
203304,-1," ""炼狱-50级副本整卡掉落""",10405073,40200,1000000
203401,-1," ""50级特殊材料掉落""",10406208,2,100
203402,-1," ""50级特殊材料掉落""",10406209,2,100
203403,-1," ""50级特殊材料掉落""",10406220,2,100
203404,-1," ""50级特殊材料掉落""",10406223,2,100
203405,-1," ""50级特殊材料掉落""",10406219,2,100
203406,-1," ""50级特殊材料掉落""",10406228,2,100
203407,-1," ""50级特殊材料掉落""",10406207,2,100
203408,-1," ""50级特殊材料掉落""",10406216,2,100
203409,-1," ""50级特殊材料掉落""",10406206,2,100
203410,-1," ""50级特殊材料掉落""",10406217,2,100
203411,-1," ""50级特殊材料掉落""",10406218,2,100
203412,-1," ""50级特殊材料掉落""",10406212,2,100
203413,-1," ""50级特殊材料掉落""",10406033,1,100
203414,-1," ""50级特殊材料掉落""",10406027,1,100
203415,-1," ""50级特殊材料掉落""",10406021,1,100
203416,-1," ""50级特殊材料掉落""",10406018,2,1000
203417,-1," ""50级特殊材料掉落""",10406019,2,1000
203418,-1," ""50级特殊材料掉落""",10406020,2,1000
204000,-1," ""60级普通副本固定掉落""",10204048,100,100
204001,-1," ""{Lv.60}副本装备-【普通】""",2101019,5,100
204002,-1," ""{Lv.60}副本装备-【普通】""",2101021,5,100
204003,-1," ""{Lv.60}副本装备-【普通】""",2101023,5,100
204004,-1," ""{Lv.60}副本装备-【普通】""",2102080,5,100
204005,-1," ""{Lv.60}副本装备-【普通】""",2103080,5,100
204007,-1," ""{Lv.60}副本装备-【普通】""",2102011,5,100
204008,-1," ""{Lv.60}副本装备-【普通】""",2102012,5,100
204009,-1," ""{Lv.60}副本装备-【普通】""",2103012,5,100
204010,-1," ""{Lv.60}副本装备-【普通】""",2103011,5,100
204011,-1," ""{Lv.60}副本装备-【普通】""",1201020,5,100
204012,-1," ""{Lv.60}副本装备-【普通】""",1201014,5,100
204100,-1," ""60级困难副本固定掉落""",10204048,100,100
204101,-1," ""{Lv.60}副本装备-【困难】""",3201174,225,10000
204102,-1," ""{Lv.60}副本装备-【困难】""",3201175,225,10000
204103,-1," ""{Lv.60}副本装备-【困难】""",3101322,45,1000
204104,-1," ""{Lv.60}副本装备-【困难】""",3101323,45,1000
204105,-1," ""{Lv.60}副本装备-【困难】""",1307017,15,1000
204106,-1," ""{Lv.60}副本装备-【困难】""",3101036,45,1000
204107,-1," ""{Lv.60}副本装备-【困难】""",1101018,225,10000
204108,-1," ""{Lv.60}副本装备-【困难】""",1102013,225,10000
204109,-1," ""{Lv.60}副本装备-【困难】""",1104007,225,10000
204110,-1," ""{Lv.60}副本装备-【困难】""",1103005,225,10000
204111,-1," ""{Lv.60}副本装备-【困难】""",1107010,15,1000
204112,-1," ""{Lv.60}副本装备-【困难】""",1303004,15,1000
204113,-1," ""{Lv.60}副本装备-【困难】""",1304015,15,1000
204114,-1," ""{Lv.60}副本装备-【困难】""",1305017,15,1000
204115,-1," ""{Lv.60}副本装备-【困难】""",1301012,15,1000
204116,-1," ""{Lv.60}副本装备-【困难】""",1306010,15,1000
204117,-1," ""{Lv.60}副本装备-【困难】""",1302012,15,1000
204118,-1," ""{Lv.60}副本装备-【困难】""",1105005,3,100
204301,-1," ""60级副本头饰掉落""",4101010,33,1000000
204302,-1," ""60级副本整卡掉落""",10405074,10033,1000000
204401,-1," ""60级特殊材料掉落""",10406208,2,100
204402,-1," ""60级特殊材料掉落""",10406209,2,100
204403,-1," ""60级特殊材料掉落""",10406220,2,100
204404,-1," ""60级特殊材料掉落""",10406223,2,100
204405,-1," ""60级特殊材料掉落""",10406219,2,100
204406,-1," ""60级特殊材料掉落""",10406228,2,100
204407,-1," ""60级特殊材料掉落""",10406207,2,100
204408,-1," ""60级特殊材料掉落""",10406216,2,100
204409,-1," ""60级特殊材料掉落""",10406206,2,100
204410,-1," ""60级特殊材料掉落""",10406217,2,100
204411,-1," ""60级特殊材料掉落""",10406218,2,100
204412,-1," ""60级特殊材料掉落""",10406212,2,100
204413,-1," ""60级特殊材料掉落""",10406028,5,1000
204414,-1," ""60级特殊材料掉落""",10406032,5,1000
204415,-1," ""60级特殊材料掉落""",10406022,5,1000
204416,-1," ""60级特殊材料掉落""",10406018,2,1000
204417,-1," ""60级特殊材料掉落""",10406019,2,1000
204418,-1," ""60级特殊材料掉落""",10406020,2,1000
205000,-1," ""70级普通副本固定掉落""",10204048,100,100
205001,-1," ""{Lv.70}副本装备-【普通】""",2101028,25,1000
205002,-1," ""{Lv.70}副本装备-【普通】""",2101027,25,1000
205003,-1," ""{Lv.70}副本装备-【普通】""",2101031,25,1000
205004,-1," ""{Lv.70}副本装备-【普通】""",2102083,25,1000
205005,-1," ""{Lv.70}副本装备-【普通】""",2103083,25,1000
205007,-1," ""{Lv.70}副本装备-【普通】""",2102015,25,1000
205008,-1," ""{Lv.70}副本装备-【普通】""",2102016,25,1000
205009,-1," ""{Lv.70}副本装备-【普通】""",2103015,25,1000
205010,-1," ""{Lv.70}副本装备-【普通】""",2103016,25,1000
205011,-1," ""{Lv.70}副本装备-【普通】""",1201012,25,1000
205012,-1," ""{Lv.70}副本装备-【普通】""",1201010,25,1000
205100,-1," ""70级困难副本固定掉落""",10204048,100,100
205101,-1," ""{Lv.70}副本装备-【困难】""",3201180,1125,100000
205102,-1," ""{Lv.70}副本装备-【困难】""",3201181,1125,100000
205103,-1," ""{Lv.70}副本装备-【困难】""",3101328,225,10000
205104,-1," ""{Lv.70}副本装备-【困难】""",3101329,225,10000
205105,-1," ""{Lv.70}副本装备-【困难】""",1307004,75,10000
205106,-1," ""{Lv.70}副本装备-【困难】""",3101052,225,10000
205107,-1," ""{Lv.70}副本装备-【困难】""",1101035,113,10000
205108,-1," ""{Lv.70}副本装备-【困难】""",1102010,113,10000
205109,-1," ""{Lv.70}副本装备-【困难】""",1104003,113,10000
205110,-1," ""{Lv.70}副本装备-【困难】""",1103004,113,10000
205111,-1," ""{Lv.70}副本装备-【困难】""",1107002,75,10000
205112,-1," ""{Lv.70}副本装备-【困难】""",1303006,75,10000
205113,-1," ""{Lv.70}副本装备-【困难】""",1304013,75,10000
205114,-1," ""{Lv.70}副本装备-【困难】""",1305004,75,10000
205115,-1," ""{Lv.70}副本装备-【困难】""",1301037,75,10000
205116,-1," ""{Lv.70}副本装备-【困难】""",1306008,75,10000
205117,-1," ""{Lv.70}副本装备-【困难】""",1302007,75,10000
205118,-1," ""{Lv.70}副本装备-【困难】""",1105017,15,1000
205301,-1," ""70级副本头饰掉落""",4101008,33,1000000
205302,-1," ""70级副本整卡掉落""",10405074,10033,1000000
205401,-1," ""70级特殊材料掉落""",10406208,2,100
205402,-1," ""70级特殊材料掉落""",10406209,2,100
205403,-1," ""70级特殊材料掉落""",10406220,2,100
205404,-1," ""70级特殊材料掉落""",10406223,2,100
205405,-1," ""70级特殊材料掉落""",10406219,2,100
205406,-1," ""70级特殊材料掉落""",10406228,2,100
205407,-1," ""70级特殊材料掉落""",10406207,2,100
205408,-1," ""70级特殊材料掉落""",10406216,2,100
205409,-1," ""70级特殊材料掉落""",10406206,2,100
205410,-1," ""70级特殊材料掉落""",10406229,2,100
205411,-1," ""70级特殊材料掉落""",10406233,2,100
205412,-1," ""70级特殊材料掉落""",10406226,2,100
205413,-1," ""70级特殊材料掉落""",10406017,25,10000
205414,-1," ""70级特殊材料掉落""",10406023,25,10000
205415,-1," ""70级特殊材料掉落""",10406034,25,10000
205416,-1," ""70级特殊材料掉落""",10406018,2,1000
205417,-1," ""70级特殊材料掉落""",10406019,2,1000
205418,-1," ""70级特殊材料掉落""",10406020,2,1000
206000,-1," ""80级普通副本固定掉落""",10204048,100,100
206001,-1," ""{Lv.80}副本装备-【普通】""",2101036,125,10000
206002,-1," ""{Lv.80}副本装备-【普通】""",2101037,125,10000
206003,-1," ""{Lv.80}副本装备-【普通】""",2102085,125,10000
206004,-1," ""{Lv.80}副本装备-【普通】""",2103085,125,10000
206006,-1," ""{Lv.80}副本装备-【普通】""",2102020,125,10000
206007,-1," ""{Lv.80}副本装备-【普通】""",2102017,125,10000
206008,-1," ""{Lv.80}副本装备-【普通】""",2103019,125,10000
206009,-1," ""{Lv.80}副本装备-【普通】""",2103020,125,10000
206010,-1," ""{Lv.80}副本装备-【普通】""",1201005,125,10000
206011,-1," ""{Lv.80}副本装备-【普通】""",1201022,125,10000
206012,-1," ""{Lv.80}副本装备-【普通】""",2101035,125,10000
206100,-1," ""80级困难副本固定掉落""",10204048,100,100
206101,-1," ""{Lv.80}副本装备-【困难】""",1102007,56,10000
206102,-1," ""{Lv.80}副本装备-【困难】""",1104004,56,10000
206103,-1," ""{Lv.80}副本装备-【困难】""",1103016,56,10000
206104,-1," ""{Lv.80}副本装备-【困难】""",1107014,38,10000
206105,-1," ""{Lv.80}副本装备-【困难】""",1303017,38,10000
206106,-1," ""{Lv.80}副本装备-【困难】""",1304003,38,10000
206107,-1," ""{Lv.80}副本装备-【困难】""",1305012,38,10000
206108,-1," ""{Lv.80}副本装备-【困难】""",1301007,38,10000
206109,-1," ""{Lv.80}副本装备-【困难】""",1306011,38,10000
206110,-1," ""{Lv.80}副本装备-【困难】""",1302006,38,10000
206111,-1," ""{Lv.80}副本装备-【困难】""",1105009,75,10000
206112,-1," ""{Lv.80}副本装备-【困难】""",3201184,56,10000
206113,-1," ""{Lv.80}副本装备-【困难】""",3201185,56,10000
206114,-1," ""{Lv.80}副本装备-【困难】""",3101332,113,10000
206115,-1," ""{Lv.80}副本装备-【困难】""",3101333,113,10000
206116,-1," ""{Lv.80}副本装备-【困难】""",3101334,113,10000
206117,-1," ""{Lv.80}副本装备-【困难】""",1307012,38,10000
206118,-1," ""{Lv.80}副本装备-【困难】""",1101006,56,10000
206301,-1," ""80级副本头饰掉落""",4102040,33,1000000
206302,-1," ""80级副本整卡掉落""",10405074,10033,1000000
206401,-1," ""80级特殊材料掉落""",10406208,2,100
206402,-1," ""80级特殊材料掉落""",10406209,2,100
206403,-1," ""80级特殊材料掉落""",10406220,2,100
206404,-1," ""80级特殊材料掉落""",10406223,2,100
206405,-1," ""80级特殊材料掉落""",10406219,2,100
206406,-1," ""80级特殊材料掉落""",10406228,2,100
206407,-1," ""80级特殊材料掉落""",10406207,2,100
206408,-1," ""80级特殊材料掉落""",10406216,2,100
206409,-1," ""80级特殊材料掉落""",10406206,2,100
206410,-1," ""80级特殊材料掉落""",10406225,2,100
206411,-1," ""80级特殊材料掉落""",10406234,2,100
206412,-1," ""80级特殊材料掉落""",10406235,2,100
206413,-1," ""80级特殊材料掉落""",10406026,1,1000
206414,-1," ""80级特殊材料掉落""",10406029,1,1000
206415,-1," ""80级特殊材料掉落""",10406025,1,1000
206416,-1," ""80级特殊材料掉落""",10406018,2,1000
206417,-1," ""80级特殊材料掉落""",10406019,2,1000
206418,-1," ""80级特殊材料掉落""",10406020,2,1000
207000,-1," ""90级普通副本固定掉落""",10204048,100,100
207001,-1," ""{Lv.90}副本装备-【普通】""",2101014,85,10000
207002,-1," ""{Lv.90}副本装备-【普通】""",2101016,85,10000
207003,-1," ""{Lv.90}副本装备-【普通】""",2101017,85,10000
207004,-1," ""{Lv.90}副本装备-【普通】""",2102046,85,10000
207005,-1," ""{Lv.90}副本装备-【普通】""",2102049,85,10000
207006,-1," ""{Lv.90}副本装备-【普通】""",2102050,85,10000
207007,-1," ""{Lv.90}副本装备-【普通】""",2103046,85,10000
207008,-1," ""{Lv.90}副本装备-【普通】""",2103049,85,10000
207009,-1," ""{Lv.90}副本装备-【普通】""",2103050,85,10000
207010,-1," ""{Lv.90}副本装备-【普通】""",1201053,85,10000
207011,-1," ""{Lv.90}副本装备-【普通】""",1201054,85,10000
207100,-1," ""90级困难副本固定掉落""",10204048,100,100
207101,-1," ""{Lv.90}副本装备-【困难】""",1101043,38,10000
207102,-1," ""{Lv.90}副本装备-【困难】""",1102041,38,10000
207103,-1," ""{Lv.90}副本装备-【困难】""",1103041,38,10000
207104,-1," ""{Lv.90}副本装备-【困难】""",1105041,51,10000
207105,-1," ""{Lv.90}副本装备-【困难】""",1104041,38,10000
207106,-1," ""{Lv.90}副本装备-【困难】""",1304041,26,10000
207107,-1," ""{Lv.90}副本装备-【困难】""",1305041,26,10000
207108,-1," ""{Lv.90}副本装备-【困难】""",1307007,26,10000
207109,-1," ""{Lv.90}副本装备-【困难】""",1303042,26,10000
207110,-1," ""{Lv.90}副本装备-【困难】""",1301044,26,10000
207111,-1," ""{Lv.90}副本装备-【困难】""",1302041,26,10000
207112,-1," ""{Lv.90}副本装备-【困难】""",1107043,26,10000
207113,-1," ""{Lv.90}副本装备-【困难】""",1306041,26,10000
207114,-1," ""{Lv.90}副本装备-【困难】""",3101106,77,10000
207115,-1," ""{Lv.90}副本装备-【困难】""",3101107,77,10000
207116,-1," ""{Lv.90}副本装备-【困难】""",3201090,38,10000
207117,-1," ""{Lv.90}副本装备-【困难】""",3201093,38,10000
207301,-1," ""90级副本头饰掉落""",4101226,33,1000000
207302,-1," ""90级副本整卡掉落""",10405075,10033,1000000
280011,-1," ""年兽活动委托板掉落""",10217030,-1,-1
290011,-1,No Name,-1,-1,-1
302001,-1," ""爬塔对话-强化武器金属Ⅰ""",10211001,-1,-1
302002,-1," ""爬塔对话-强化防具金属Ⅰ""",10211007,-1,-1
302003,-1," ""爬塔对话-强化饰品金属Ⅰ""",10211013,-1,-1
302004,-1," ""爬塔对话-强化武器金属Ⅱ""",10211002,-1,-1
302005,-1," ""爬塔对话-强化防具金属Ⅱ""",10211008,-1,-1
302006,-1," ""爬塔对话-强化饰品金属Ⅱ""",10211014,-1,-1
302007,-1," ""爬塔对话-强化武器金属Ⅲ""",10211003,-1,-1
302008,-1," ""爬塔对话-强化防具金属Ⅲ""",10211009,-1,-1
302009,-1," ""爬塔对话-强化饰品金属Ⅲ""",10211015,-1,-1
302010,-1," ""爬塔对话-强化武器金属Ⅳ""",10406428,-1,-1
302011,-1," ""爬塔对话-强化防具金属Ⅳ""",10406429,-1,-1
302012,-1," ""爬塔对话-强化饰品金属Ⅳ""",10406430,-1,-1
302013,-1," ""爬塔对话-砥砺之附魔石""",10406424,-1,-1
302014,-1," ""爬塔对话-韧化之附魔石""",10406425,-1,-1
302015,-1," ""爬塔对话-秘尘之附魔石""",10406426,-1,-1
302016,-1," ""爬塔对话-炽灼之附魔石""",10406416,-1,-1
302017,-1," ""爬塔对话-固化之附魔石""",10406417,-1,-1
302018,-1," ""爬塔对话-深金之附魔石""",10406431,-1,-1
302019,-1," ""爬塔对话-汐流之附魔石""",10406483,-1,-1
302020,-1," ""爬塔对话-晶化之附魔石""",10406484,-1,-1
302021,-1," ""爬塔对话-萤星之附魔石""",10406485,-1,-1
302022,-1," ""爬塔对话-阴沉之附魔石""",10406435,-1,-1
302023,-1," ""爬塔对话-岩化之附魔石""",10406436,-1,-1
302024,-1," ""爬塔对话-银灵之附魔石""",10406437,-1,-1
302025,-1," ""爬塔对话-寒辉之附魔石""",10406441,-1,-1
302026,-1," ""爬塔对话-祈化之附魔石""",10406442,-1,-1
302027,-1," ""爬塔对话-瑰晶之附魔石""",10406443,-1,-1
302028,-1," ""爬塔对话-铝""",10402002,-1,-1
